stco,year,dsci_jul,dsci_jja,d2_jul
20119,2013,476.8,443.9,100.0
20119,2014,374.1,378.3,100.0
20119,2015,0.0,0.1,0.0
20121,2000,0.0,36.3,0.0
20121,2001,0.8,0.3,0.0
20121,2002,16.0,18.0,0.0
20121,2003,120.3,143.2,0.3
20121,2004,0.0,0.0,0.0
20121,2005,16.8,11.6,0.0
20121,2006,166.1,195.8,0.0
20121,2007,0.0,11.3,0.0
20121,2008,0.0,0.0,0.0
20121,2009,0.0,0.0,0.0
20121,2010,0.0,0.0,0.0
20121,2011,83.3,101.7,0.0
20121,2012,357.9,340.6,99.5
20121,2013,64.2,38.7,0.0
20121,2014,123.9,124.2,0.0
20121,2015,0.0,0.0,0.0
20123,2000,111.1,108.4,0.0
20123,2001,20.0,7.7,0.0
20123,2002,179.1,186.0,23.1
20123,2003,137.2,171.1,20.0
20123,2004,0.0,18.1,0.0
20123,2005,50.4,38.7,0.0
20123,2006,100.0,97.6,0.0
20123,2007,7.7,3.0,0.0
20123,2008,0.0,0.0,0.0
20123,2009,10.9,35.9,0.0
20123,2010,0.0,0.0,0.0
20123,2011,0.0,1.1,0.0
20123,2012,311.1,304.0,100.0
20123,2013,148.7,110.2,4.4
20123,2014,200.0,194.5,0.0
20123,2015,63.2,25.9,0.0
20125,2000,0.0,0.0,0.0
20125,2001,40.0,45.9,0.0
20125,2002,0.0,0.0,0.0
20125,2003,100.0,106.9,0.0
20125,2004,0.0,0.0,0.0
20125,2005,0.3,1.8,0.0
20125,2006,100.0,126.4,0.0
20125,2007,0.0,0.0,0.0
20125,2008,0.0,0.0,0.0
20125,2009,0.0,0.1,0.0
20125,2010,0.0,0.0,0.0
20125,2011,208.8,191.0,25.0
20125,2012,261.3,241.0,41.3
20125,2013,136.6,112.6,0.0
20125,2014,280.7,287.2,80.7
20125,2015,0.0,0.0,0.0
20127,2000,0.0,7.6,0.0
20127,2001,20.0,11.1,0.0
20127,2002,40.0,44.9,0.0
20127,2003,120.0,138.5,20.0
20127,2004,0.0,2.1,0.0
20127,2005,11.5,9.5,0.0
20127,2006,100.0,108.0,0.0
20127,2007,0.0,0.0,0.0
20127,2008,0.0,0.0,0.0
20127,2009,0.0,0.0,0.0
20127,2010,0.0,0.0,0.0
20127,2011,118.8,166.9,0.0
20127,2012,360.0,360.7,100.0
20127,2013,135.8,97.6,6.3
20127,2014,163.7,186.0,0.0
20127,2015,0.0,0.0,0.0
20129,2000,50.0,46.8,0.0
20129,2001,34.1,18.0,0.0
20129,2002,400.0,396.2,100.0
20129,2003,80.0,115.1,0.0
20129,2004,75.0,102.5,0.0
20129,2005,0.2,18.1,0.0
20129,2006,297.4,298.6,78.5
20129,2007,58.3,51.5,0.0
20129,2008,441.4,401.9,100.0
20129,2009,79.2,68.2,0.0
20129,2010,11.0,6.3,0.0
20129,2011,486.7,483.4,100.0
20129,2012,400.0,388.3,100.0
20129,2013,483.1,465.1,100.0
20129,2014,387.9,386.8,100.0
20129,2015,14.7,39.0,0.0
20131,2000,107.6,153.8,0.0
20131,2001,0.0,0.0,0.0
20131,2002,168.5,148.2,7.4
20131,2003,132.4,188.5,20.0
20131,2004,7.8,3.6,0.0
20131,2005,72.3,45.0,0.0
20131,2006,157.1,125.8,0.0
20131,2007,57.7,22.2,0.0
20131,2008,0.0,5.9,0.0
20131,2009,0.0,0.0,0.0
20131,2010,0.0,21.4,0.0
20131,2011,25.0,38.0,0.0
20131,2012,229.5,252.3,46.3
20131,2013,40.1,15.4,0.0
20131,2014,107.9,143.2,0.0
20131,2015,0.0,0.0,0.0
20133,2000,0.0,0.9,0.0
20133,2001,22.7,11.9,0.0
20133,2002,0.0,1.6,0.0
20133,2003,102.8,108.8,0.0
20133,2004,0.0,0.0,0.0
20133,2005,16.6,17.8,0.0
20133,2006,100.0,123.4,0.0
20133,2007,0.0,0.0,0.0
20133,2008,0.0,0.0,0.0
20133,2009,0.0,0.0,0.0
20133,2010,0.0,0.0,0.0
20133,2011,113.9,129.3,0.0
20133,2012,268.5,266.8,48.5
20133,2013,61.0,37.7,0.0
20133,2014,200.0,207.7,0.0
20133,2015,0.0,0.0,0.0
20135,2000,109.3,57.9,0.0
20135,2001,60.0,23.1,0.0
20135,2002,287.0,299.4,81.7
20135,2003,100.0,109.2,0.0
20135,2004,80.6,117.2,0.0
20135,2005,7.6,15.6,0.0
20135,2006,177.5,183.3,0.0
20135,2007,0.0,0.0,0.0
20135,2008,0.0,0.2,0.0
20135,2009,0.0,0.0,0.0
20135,2010,0.0,0.0,0.0
20135,2011,243.2,250.1,49.6
20135,2012,381.5,373.8,100.0
20135,2013,400.2,396.5,100.0
20135,2014,249.8,257.2,49.8
20135,2015,56.2,29.2,0.0
20137,2000,221.4,225.3,21.4
20137,2001,81.8,31.5,0.0
20137,2002,386.8,374.1,100.0
20137,2003,201.1,214.7,40.0
20137,2004,220.3,271.4,25.7
20137,2005,111.9,91.9,0.0
20137,2006,203.3,215.7,4.7
20137,2007,1.2,0.5,0.0
20137,2008,3.7,2.1,0.0
20137,2009,1.9,1.3,0.0
20137,2010,0.0,1.1,0.0
20137,2011,25.0,44.8,0.0
20137,2012,391.3,362.0,100.0
20137,2013,499.9,487.1,100.0
20137,2014,173.1,186.8,0.0
20137,2015,136.5,113.2,0.0
20139,2000,0.0,21.7,0.0
20139,2001,20.0,7.7,0.0
20139,2002,40.0,31.1,0.0
20139,2003,127.2,150.6,19.8
20139,2004,0.0,0.0,0.0
20139,2005,0.0,0.0,0.0
20139,2006,137.5,139.2,0.0
20139,2007,0.0,0.0,0.0
20139,2008,0.0,0.0,0.0
20139,2009,0.0,0.0,0.0
20139,2010,0.0,0.0,0.0
20139,2011,53.8,109.9,0.0
20139,2012,360.0,354.2,100.0
20139,2013,169.2,125.3,0.0
20139,2014,179.7,209.9,0.0
20139,2015,0.0,0.0,0.0
20141,2000,143.3,126.9,0.0
20141,2001,50.4,19.4,0.0
20141,2002,231.3,241.0,36.0
20141,2003,144.5,175.6,20.0
20141,2004,0.0,48.7,0.0
20141,2005,56.0,41.5,0.0
20141,2006,100.0,100.0,0.0
20141,2007,0.0,0.0,0.0
20141,2008,0.0,0.0,0.0
20141,2009,90.2,81.0,0.0
20141,2010,0.0,0.0,0.0
20141,2011,0.0,1.7,0.0
20141,2012,358.1,348.3,100.0
20141,2013,275.7,232.9,62.7
20141,2014,200.0,207.3,0.0
20141,2015,75.0,30.8,0.0
20143,2000,46.0,42.3,0.0
20143,2001,20.0,8.1,0.0
20143,2002,139.3,125.7,1.4
20143,2003,120.0,154.7,20.0
20143,2004,0.0,7.7,0.0
20143,2005,29.4,26.6,0.0
20143,2006,100.0,84.6,0.0
20143,2007,8.5,3.3,0.0
20143,2008,0.0,0.0,0.0
20143,2009,0.0,4.2,0.0
20143,2010,0.0,0.0,0.0
20143,2011,104.2,96.7,0.0
20143,2012,332.9,318.3,100.0
20143,2013,22.8,17.7,0.0
20143,2014,172.8,193.0,0.0
20143,2015,32.1,15.9,0.0
20145,2000,30.1,23.3,0.0
20145,2001,60.0,25.6,0.0
20145,2002,164.5,177.6,0.0
20145,2003,113.9,134.8,0.0
20145,2004,0.0,30.8,0.0
20145,2005,25.0,36.3,0.0
20145,2006,180.2,172.6,0.0
20145,2007,0.0,0.0,0.0
20145,2008,0.0,0.0,0.0
20145,2009,0.0,2.7,0.0
20145,2010,0.0,0.0,0.0
20145,2011,291.0,308.2,69.8
20145,2012,357.2,349.7,100.0
20145,2013,400.0,368.9,100.0
20145,2014,277.6,293.9,77.6
20145,2015,0.0,0.0,0.0
20147,2000,196.7,197.1,0.0
20147,2001,85.1,32.7,0.0
20147,2002,330.0,313.5,99.9
20147,2003,201.5,221.9,35.3
20147,2004,104.4,192.5,0.0
20147,2005,91.9,74.6,0.0
20147,2006,170.4,191.4,4.3
20147,2007,0.0,0.0,0.0
20147,2008,0.0,0.0,0.0
20147,2009,37.9,26.1,0.0
20147,2010,0.0,0.0,0.0
20147,2011,10.8,24.8,0.0
20147,2012,345.0,317.1,94.6
20147,2013,410.3,391.8,100.0
20147,2014,144.9,159.6,0.0
20147,2015,92.3,63.4,0.0
20149,2000,51.7,79.0,0.0
20149,2001,9.3,3.6,0.0
20149,2002,128.5,113.3,0.0
20149,2003,120.0,167.3,20.0
20149,2004,0.0,0.0,0.0
20149,2005,47.9,30.2,0.0
20149,2006,182.2,133.8,0.0
20149,2007,11.4,4.4,0.0
20149,2008,0.0,0.0,0.0
20149,2009,0.0,0.0,0.0
20149,2010,0.0,21.2,0.0
20149,2011,25.1,53.2,0.0
20149,2012,255.4,267.7,60.0
20149,2013,69.4,38.1,0.0
20149,2014,118.6,156.2,0.0
20149,2015,0.0,0.0,0.0
20151,2000,0.0,0.0,0.0
20151,2001,80.0,58.1,0.0
20151,2002,50.2,56.0,0.0
20151,2003,120.0,146.1,0.0
20151,2004,0.0,21.4,0.0
20151,2005,22.7,30.6,0.0
20151,2006,200.0,171.6,0.0
20151,2007,0.0,0.0,0.0
20151,2008,0.0,0.0,0.0
20151,2009,0.0,18.3,0.0
20151,2010,0.0,0.0,0.0
20151,2011,469.7,459.9,100.0
20151,2012,320.0,311.4,100.0
20151,2013,360.6,298.9,94.4
20151,2014,267.8,272.2,67.8
20151,2015,5.8,8.3,0.0
20153,2000,340.5,295.6,96.8
20153,2001,124.6,94.3,0.0
20153,2002,420.0,416.0,100.0
20153,2003,193.3,199.4,37.7
20153,2004,300.0,335.7,100.0
20153,2005,111.6,132.0,0.0
20153,2006,237.9,265.1,37.9
20153,2007,71.1,29.4,0.0
20153,2008,94.7,73.7,0.0
20153,2009,0.0,0.0,0.0
20153,2010,0.0,0.0,0.0
20153,2011,14.8,21.3,0.0
20153,2012,403.8,353.1,100.0
20153,2013,480.7,482.1,100.0
20153,2014,281.3,291.6,66.1
20153,2015,98.1,65.0,0.0
20155,2000,0.0,0.0,0.0
20155,2001,77.4,51.1,0.0
20155,2002,37.4,33.2,0.0
20155,2003,124.6,148.3,4.6
20155,2004,0.0,18.0,0.0
20155,2005,25.0,27.6,0.0
20155,2006,121.0,109.9,0.0
20155,2007,0.0,0.0,0.0
20155,2008,0.0,0.0,0.0
20155,2009,0.0,1.2,0.0
20155,2010,0.0,0.0,0.0
20155,2011,422.5,445.4,100.0
20155,2012,353.2,339.5,100.0
20155,2013,196.5,156.3,13.1
20155,2014,225.8,236.4,25.8
20155,2015,25.0,15.4,0.0
20157,2000,133.0,163.7,0.0
20157,2001,0.0,0.0,0.0
20157,2002,201.8,182.0,34.4
20157,2003,124.0,184.2,20.0
20157,2004,17.7,21.4,0.0
20157,2005,65.1,47.2,0.0
20157,2006,112.2,112.4,0.0
20157,2007,39.8,15.3,0.0
20157,2008,0.0,0.0,0.0
20157,2009,14.5,39.5,0.0
20157,2010,0.0,10.2,0.0
20157,2011,0.0,0.0,0.0
20157,2012,294.0,280.6,94.0
20157,2013,166.0,124.4,3.9
20157,2014,178.8,163.0,0.0
20157,2015,0.0,0.0,0.0
20159,2000,0.0,0.3,0.0
20159,2001,51.0,28.3,0.0
20159,2002,50.3,67.7,0.0
20159,2003,128.7,152.8,8.9
20159,2004,0.0,21.4,0.0
20159,2005,25.0,31.2,0.0
20159,2006,100.0,106.7,0.0
20159,2007,0.0,0.0,0.0
20159,2008,0.0,0.0,0.0
20159,2009,0.0,0.2,0.0
20159,2010,0.0,0.0,0.0
20159,2011,323.5,349.7,99.0
20159,2012,360.0,353.8,100.0
20159,2013,211.5,160.6,25.4
20159,2014,238.6,252.7,38.6
20159,2015,25.0,15.4,0.0
20161,2000,43.2,62.1,0.0
20161,2001,16.0,6.1,0.0
20161,2002,114.7,107.3,0.0
20161,2003,120.0,162.8,20.0
20161,2004,0.4,0.1,0.0
20161,2005,39.6,27.6,0.0
20161,2006,116.3,93.3,0.0
20161,2007,5.6,2.1,0.0
20161,2008,0.0,0.0,0.0
20161,2009,0.0,0.0,0.0
20161,2010,0.0,15.1,0.0
20161,2011,32.1,64.2,0.0
20161,2012,264.4,273.9,67.7
20161,2013,75.4,49.5,0.0
20161,2014,120.9,157.4,0.0
20161,2015,0.0,0.0,0.0
20163,2000,171.0,150.3,0.0
20163,2001,71.1,27.4,0.0
20163,2002,302.0,291.4,83.3
20163,2003,161.3,184.4,28.8
20163,2004,49.3,126.8,0.0
20163,2005,63.1,42.5,0.0
20163,2006,100.0,119.1,0.0
20163,2007,8.9,3.4,0.0
20163,2008,0.0,0.0,0.0
20163,2009,25.8,15.7,0.0
20163,2010,0.0,0.0,0.0
20163,2011,15.6,36.1,0.0
20163,2012,360.9,350.9,100.0
20163,2013,400.5,365.4,100.0
20163,2014,200.0,209.8,0.0
20163,2015,96.0,69.5,0.0
20165,2000,72.6,37.7,0.0
20165,2001,60.0,23.1,0.0
20165,2002,201.4,226.7,5.8
20165,2003,100.2,122.1,0.0
20165,2004,0.0,45.7,0.0
20165,2005,25.0,37.8,0.0
20165,2006,103.0,112.2,0.0
20165,2007,0.0,0.0,0.0
20165,2008,0.0,0.0,0.0
20165,2009,0.0,2.0,0.0
20165,2010,0.0,0.0,0.0
20165,2011,138.2,169.5,3.6
20165,2012,360.0,343.5,100.0
20165,2013,384.9,360.1,100.0
20165,2014,260.1,294.5,60.1
20165,2015,46.4,20.9,0.0
20167,2000,73.1,44.6,0.0
20167,2001,58.9,22.6,0.0
20167,2002,173.7,198.5,10.4
20167,2003,115.2,140.9,15.2
20167,2004,0.0,34.8,0.0
20167,2005,25.0,31.8,0.0
20167,2006,100.0,99.3,0.0
20167,2007,0.0,0.0,0.0
20167,2008,0.0,0.0,0.0
20167,2009,55.2,42.4,0.0
20167,2010,0.0,0.0,0.0
20167,2011,18.1,60.3,0.0
20167,2012,360.0,343.1,100.0
20167,2013,294.3,240.7,70.5
20167,2014,207.6,229.1,7.6
20167,2015,43.8,21.2,0.0
20169,2000,0.0,3.0,0.0
20169,2001,20.0,14.6,0.0
20169,2002,70.5,74.0,0.0
20169,2003,120.0,142.5,20.0
20169,2004,0.0,14.2,0.0
20169,2005,25.0,24.9,0.0
20169,2006,100.0,89.2,0.0
20169,2007,0.0,0.0,0.0
20169,2008,0.0,0.0,0.0
20169,2009,0.0,0.0,0.0
20169,2010,0.0,0.0,0.0
20169,2011,131.2,163.6,0.0
20169,2012,360.0,359.9,100.0
20169,2013,75.1,57.4,0.0
20169,2014,193.3,204.1,0.0
20169,2015,23.0,14.1,0.0
20171,2000,139.4,85.4,0.0
20171,2001,60.0,23.1,0.0
20171,2002,333.4,391.0,100.0
20171,2003,90.6,109.9,0.0
20171,2004,185.1,190.2,0.0
20171,2005,0.0,7.7,0.0
20171,2006,200.0,223.1,0.0
20171,2007,8.0,3.4,0.0
20171,2008,118.3,112.6,0.0
20171,2009,0.0,0.0,0.0
20171,2010,0.0,0.0,0.0
20171,2011,290.9,284.7,90.9
20171,2012,459.9,422.1,100.0
20171,2013,500.0,478.9,100.0
20171,2014,317.4,318.7,94.0
20171,2015,58.7,42.6,0.0
20173,2000,0.0,0.0,0.0
20173,2001,68.0,59.7,0.0
20173,2002,16.7,8.6,0.0
20173,2003,119.4,132.3,10.7
20173,2004,0.0,5.8,0.0
20173,2005,3.5,2.7,0.0
20173,2006,121.1,109.9,0.0
20173,2007,0.0,0.0,0.0
20173,2008,0.0,0.0,0.0
20173,2009,0.0,0.0,0.0
20173,2010,0.0,0.0,0.0
20173,2011,338.2,347.8,87.2
20173,2012,356.2,307.1,100.0
20173,2013,231.5,178.0,39.5
20173,2014,261.8,263.8,61.8
20173,2015,1.8,1.1,0.0
20175,2000,49.6,32.9,0.0
20175,2001,80.0,41.1,0.0
20175,2002,280.2,269.7,76.1
20175,2003,80.0,105.2,0.0
20175,2004,75.0,90.4,0.0
20175,2005,0.0,7.7,0.0
20175,2006,241.8,268.7,25.0
20175,2007,0.0,21.6,0.0
20175,2008,307.0,280.3,80.4
20175,2009,31.2,31.7,0.0
20175,2010,18.1,10.4,0.0
20175,2011,435.1,429.6,100.0
20175,2012,400.0,392.4,100.0
20175,2013,472.9,462.5,100.0
20175,2014,370.7,368.8,100.0
20175,2015,0.0,0.0,0.0
20177,2000,0.0,45.3,0.0
20177,2001,18.6,7.1,0.0
20177,2002,47.6,58.2,0.0
20177,2003,133.1,168.2,20.0
20177,2004,0.0,0.0,0.0
20177,2005,2.3,1.3,0.0
20177,2006,200.0,161.6,0.0
20177,2007,3.0,1.1,0.0
20177,2008,0.0,0.0,0.0
20177,2009,0.0,0.0,0.0
20177,2010,0.0,3.5,0.0
20177,2011,36.4,89.5,0.0
20177,2012,338.7,342.2,90.0
20177,2013,166.4,119.5,0.0
20177,2014,100.0,134.8,0.0
20177,2015,0.0,0.0,0.0
20179,2000,237.3,214.7,40.6
20179,2001,73.6,33.1,0.0
20179,2002,368.0,386.6,100.0
20179,2003,151.9,170.0,24.7
20179,2004,289.6,310.0,89.6
20179,2005,56.7,50.2,0.0
20179,2006,198.9,221.6,0.0
20179,2007,20.1,7.7,0.0
20179,2008,10.8,6.5,0.0
20179,2009,0.0,0.0,0.0
20179,2010,0.0,5.9,0.0
20179,2011,47.7,63.2,0.0
20179,2012,425.3,405.1,100.0
20179,2013,498.7,497.5,100.0
20179,2014,201.7,209.7,1.7
20179,2015,191.5,172.1,0.0
20181,2000,252.9,216.1,53.0
20181,2001,32.8,30.4,0.0
20181,2002,420.0,435.2,100.0
20181,2003,99.7,123.0,0.0
20181,2004,293.2,318.8,93.2
20181,2005,88.7,96.5,0.0
20181,2006,252.4,279.7,52.4
20181,2007,100.0,69.2,0.0
20181,2008,130.5,121.8,0.0
20181,2009,0.0,0.0,0.0
20181,2010,0.0,0.0,0.0
20181,2011,8.7,23.7,0.0
20181,2012,416.3,389.2,100.0
20181,2013,430.2,430.8,100.0
20181,2014,340.0,344.0,80.9
20181,2015,33.6,21.4,0.0
20183,2000,182.3,183.1,0.0
20183,2001,53.8,20.7,0.0
20183,2002,280.8,273.7,60.8
20183,2003,166.6,209.0,20.0
20183,2004,60.0,120.9,0.0
20183,2005,75.0,69.3,0.0
20183,2006,150.3,150.4,3.1
20183,2007,0.0,0.0,0.0
20183,2008,0.0,0.0,0.0
20183,2009,76.2,80.0,0.0
20183,2010,0.0,0.0,0.0
20183,2011,0.0,0.0,0.0
20183,2012,322.3,320.0,94.6
20183,2013,334.7,288.5,93.0
20183,2014,182.8,179.7,0.0
20183,2015,50.3,20.7,0.0
20185,2000,0.0,0.6,0.0
20185,2001,70.2,36.3,0.0
20185,2002,73.7,87.2,0.0
20185,2003,120.0,146.2,0.0
20185,2004,0.0,21.4,0.0
20185,2005,25.0,38.5,0.0
20185,2006,152.7,143.9,0.0
20185,2007,0.0,0.0,0.0
20185,2008,0.0,0.0,0.0
20185,2009,0.0,15.5,0.0
20185,2010,0.0,0.0,0.0
20185,2011,413.0,436.2,100.0
20185,2012,324.8,330.9,100.0
20185,2013,379.2,318.0,98.0
20185,2014,243.0,266.0,43.0
20185,2015,22.8,14.0,0.0
20187,2000,64.9,50.7,0.0
20187,2001,22.2,9.0,0.0
20187,2002,400.0,427.8,100.0
20187,2003,80.0,114.6,0.0
20187,2004,106.5,122.6,0.0
20187,2005,5.0,17.7,0.0
20187,2006,253.1,276.5,53.1
20187,2007,76.3,61.7,0.0
20187,2008,400.0,362.3,100.0
20187,2009,62.0,27.6,0.0
20187,2010,0.0,0.0,0.0
20187,2011,330.5,350.0,100.0
20187,2012,410.2,382.3,100.0
20187,2013,500.0,478.8,100.0
20187,2014,393.7,373.2,100.0
20187,2015,1.3,16.1,0.0
20189,2000,50.0,42.8,0.0
20189,2001,79.9,38.4,0.0
20189,2002,389.7,366.0,100.0
20189,2003,80.0,114.2,0.0
20189,2004,75.0,93.9,0.0
20189,2005,0.0,7.7,0.0
20189,2006,247.6,273.2,25.0
20189,2007,1.1,23.5,0.0
20189,2008,407.8,361.9,100.0
20189,2009,52.5,46.4,0.0
20189,2010,22.3,12.8,0.0
20189,2011,473.2,470.4,100.0
20189,2012,400.0,409.9,100.0
20189,2013,494.7,487.4,100.0
20189,2014,398.2,401.1,100.0
20189,2015,0.3,6.1,0.0
20191,2000,0.0,0.0,0.0
20191,2001,116.7,101.6,0.0
20191,2002,0.6,0.2,0.0
20191,2003,107.4,111.0,0.0
20191,2004,0.0,4.5,0.0
20191,2005,0.0,2.5,0.0
20191,2006,170.2,171.3,2.2
20191,2007,0.0,0.0,0.0
20191,2008,0.0,0.1,0.0
20191,2009,0.2,4.3,0.0
20191,2010,0.0,0.0,0.0
20191,2011,339.9,334.5,88.3
20191,2012,317.7,281.5,80.4
20191,2013,277.4,222.8,77.6
20191,2014,300.0,295.8,100.0
20191,2015,0.0,0.0,0.0
20193,2000,253.2,229.5,53.2
20193,2001,64.1,39.0,0.0
20193,2002,412.3,419.5,100.0
20193,2003,112.5,135.0,5.1
20193,2004,300.0,329.2,100.0
20193,2005,70.2,69.0,0.0
20193,2006,205.8,228.4,5.8
20193,2007,80.0,51.1,0.0
20193,2008,104.5,83.4,0.0
20193,2009,0.0,0.0,0.0
20193,2010,0.0,0.1,0.0
20193,2011,41.5,63.3,0.0
20193,2012,420.0,384.6,100.0
20193,2013,484.4,483.8,100.0
20193,2014,310.6,318.0,72.5
20193,2015,110.5,109.1,0.0
20195,2000,167.4,113.0,0.0
20195,2001,60.0,23.1,0.0
20195,2002,315.6,320.5,97.9
20195,2003,101.0,128.8,1.0
20195,2004,125.3,163.7,0.0
20195,2005,24.5,35.6,0.0
20195,2006,115.0,154.4,0.0
20195,2007,11.1,4.3,0.0
20195,2008,0.0,0.0,0.0
20195,2009,0.0,0.0,0.0
20195,2010,0.0,0.3,0.0
20195,2011,204.7,215.6,22.8
20195,2012,396.0,383.1,100.0
20195,2013,460.5,449.8,100.0
20195,2014,209.4,223.3,9.4
20195,2015,97.4,75.4,0.0
20197,2000,0.0,27.0,0.0
20197,2001,20.0,7.7,0.0
20197,2002,43.3,56.1,0.0
20197,2003,120.0,156.2,20.0
20197,2004,0.0,0.0,0.0
20197,2005,5.3,4.1,0.0
20197,2006,168.0,142.0,0.0
20197,2007,0.0,0.0,0.0
20197,2008,0.0,0.0,0.0
20197,2009,0.0,0.0,0.0
20197,2010,0.0,2.3,0.0
20197,2011,48.2,120.3,0.0
20197,2012,345.1,351.5,98.0
20197,2013,93.5,68.1,0.0
20197,2014,100.7,147.2,0.0
20197,2015,0.0,0.0,0.0
20199,2000,187.5,144.8,11.2
20199,2001,25.4,10.2,0.0
20199,2002,419.8,438.4,100.0
20199,2003,85.4,117.5,0.0
20199,2004,195.9,230.0,5.0
20199,2005,21.8,27.4,0.0
20199,2006,252.7,286.8,52.7
20199,2007,100.0,69.2,0.0
20199,2008,250.3,214.5,50.3
20199,2009,0.0,0.0,0.0
20199,2010,0.0,0.0,0.0
20199,2011,85.2,94.4,0.2
20199,2012,420.9,395.0,100.0
20199,2013,497.8,471.6,100.0
20199,2014,352.2,356.6,93.9
20199,2015,6.3,4.5,0.0
20201,2000,116.6,154.3,0.0
20201,2001,0.0,0.0,0.0
20201,2002,173.6,145.9,25.2
20201,2003,120.0,180.9,20.0
20201,2004,24.9,17.4,0.0
20201,2005,58.0,39.2,0.0
20201,2006,118.8,99.4,0.0
20201,2007,49.8,19.2,0.0
20201,2008,0.0,0.0,0.0
20201,2009,0.0,13.3,0.0
20201,2010,0.0,21.4,0.0
20201,2011,4.8,7.5,0.0
20201,2012,253.7,261.1,56.6
20201,2013,78.7,47.4,0.0
20201,2014,191.9,189.4,0.0
20201,2015,0.0,0.0,0.0
20203,2000,140.6,91.4,0.0
20203,2001,44.2,17.0,0.0
20203,2002,363.2,410.9,100.0
20203,2003,80.5,107.8,0.0
20203,2004,175.5,189.8,0.0
20203,2005,0.0,9.2,0.0
20203,2006,214.6,242.0,14.6
20203,2007,57.1,38.4,0.0
20203,2008,260.8,230.4,60.8
20203,2009,0.0,0.0,0.0
20203,2010,0.0,0.0,0.0
20203,2011,282.1,266.4,82.1
20203,2012,460.0,400.0,100.0
20203,2013,500.0,477.0,100.0
20203,2014,395.1,379.0,100.0
20203,2015,4.7,6.1,0.0
20205,2000,0.0,0.0,0.0
20205,2001,38.2,30.1,0.0
20205,2002,0.0,0.0,0.0
20205,2003,101.0,108.1,1.0
20205,2004,0.0,0.0,0.0
20205,2005,0.0,0.0,0.0
20205,2006,100.0,118.8,0.0
20205,2007,0.0,0.0,0.0
20205,2008,0.0,0.0,0.0
20205,2009,0.0,0.0,0.0
20205,2010,0.0,0.0,0.0
20205,2011,162.7,178.3,18.3
20205,2012,269.7,262.8,49.7
20205,2013,151.4,119.8,0.0
20205,2014,200.0,206.9,0.0
20205,2015,0.0,0.0,0.0
20207,2000,0.0,3.7,0.0
20207,2001,22.4,14.1,0.0
20207,2002,0.0,2.2,0.0
20207,2003,111.9,123.8,11.9
20207,2004,0.0,0.0,0.0
20207,2005,0.0,0.0,0.0
20207,2006,100.0,116.1,0.0
20207,2007,0.0,0.0,0.0
20207,2008,0.0,0.0,0.0
20207,2009,0.0,0.0,0.0
20207,2010,0.0,0.0,0.0
20207,2011,126.8,161.9,4.4
20207,2012,307.1,314.1,87.1
20207,2013,167.8,126.4,0.0
20207,2014,200.0,200.1,0.0
20207,2015,0.0,0.0,0.0
20209,2000,0.0,82.4,0.0
20209,2001,0.0,0.0,0.0
20209,2002,92.6,68.1,0.0
20209,2003,140.0,176.4,20.0
20209,2004,0.0,0.0,0.0
20209,2005,50.0,30.8,0.0
20209,2006,159.5,203.4,0.0
20209,2007,6.6,33.3,0.0
20209,2008,0.0,0.0,0.0
20209,2009,0.0,0.0,0.0
20209,2010,0.0,0.0,0.0
20209,2011,0.1,23.1,0.0
20209,2012,352.8,335.4,100.0
20209,2013,110.6,72.7,0.0
20209,2014,100.0,77.0,0.0
20209,2015,0.0,0.0,0.0
21001,2000,150.0,101.7,0.0
21001,2001,80.0,69.2,0.0
21001,2002,0.0,23.1,0.0
21001,2003,0.0,0.0,0.0
21001,2004,0.0,0.0,0.0
21001,2005,19.3,50.6,0.0
21001,2006,0.0,9.1,0.0
21001,2007,292.4,302.9,92.4
21001,2008,80.6,76.6,0.0
21001,2009,0.0,0.0,0.0
21001,2010,0.0,0.0,0.0
21001,2011,0.0,45.6,0.0
21001,2012,249.0,144.6,62.0
21001,2013,0.0,0.0,0.0
21001,2014,76.1,46.0,0.0
21001,2015,0.0,23.1,0.0
21003,2000,150.0,137.6,0.0
21003,2001,80.0,69.3,0.0
21003,2002,0.0,23.1,0.0
21003,2003,0.0,0.0,0.0
21003,2004,0.0,0.0,0.0
21003,2005,2.6,15.8,0.0
21003,2006,0.0,0.0,0.0
21003,2007,300.0,310.6,100.0
21003,2008,100.0,87.1,0.0
21003,2009,0.0,0.0,0.0
21003,2010,0.0,0.0,0.0
21003,2011,0.0,32.1,0.0
21003,2012,253.2,151.2,53.5
21003,2013,0.0,0.0,0.0
21003,2014,112.1,96.6,0.0
21003,2015,0.0,4.5,0.0
21005,2000,50.1,31.7,0.0
21005,2001,20.2,46.1,0.0
21005,2002,20.0,61.5,0.0
21005,2003,0.0,0.0,0.0
21005,2004,0.0,0.0,0.0
21005,2005,97.1,123.3,0.0
21005,2006,0.0,7.7,0.0
21005,2007,220.0,259.9,20.0
21005,2008,0.0,14.7,0.0
21005,2009,0.0,0.0,0.0
21005,2010,0.0,0.0,0.0
21005,2011,0.0,7.7,0.0
21005,2012,174.3,120.2,3.2
21005,2013,0.0,0.0,0.0
21005,2014,57.8,29.9,0.0
21005,2015,0.0,24.1,0.0
21007,2000,54.0,31.9,0.0
21007,2001,241.6,194.9,60.0
21007,2002,20.0,61.5,0.0
21007,2003,0.0,7.6,0.0
21007,2004,0.0,0.0,0.0
