stco,year,soil_jul,vpd_jul,pr_jul,tmmx_jul
39035,1993,311.53,101.114,54.014,290.67
39103,1993,208.194,98.913,63.043,291.839
39093,1993,192.193,104.003,55.227,294.394
39055,1993,434.338,92.735,60.49,284.44
39157,1993,226.856,99.537,92.537,295.609
39077,1993,181.142,100.52,62.149,292.164
39043,1993,171.732,105.619,57.244,291.203
39091,1993,165.045,96.688,116.876,294.651
39059,1993,321.757,98.848,96.037,297.471
39141,1993,287.467,99.494,105.158,301.956
39129,1993,192.86,101.34,117.908,301.291
39073,1993,397.19,94.111,107.329,298.852
39041,1993,162.264,97.354,119.496,297.123
39117,1993,169.847,90.414,100.026,289.834
39127,1993,452.431,91.508,114.169,296.12
39159,1993,146.397,100.771,120.436,299.332
39045,1993,329.753,94.037,122.476,296.389
39089,1993,296.188,91.353,120.349,292.752
39097,1993,173.877,99.874,126.915,298.881
39049,1993,173.18,101.21,127.575,299.677
39101,1993,152.502,100.152,101.443,298.248
39083,1993,197.118,90.174,104.323,290.994
39047,1993,206.085,96.622,117.086,295.533
39119,1993,366.649,94.067,107.721,295.548
39109,1993,278.835,97.74,121.188,297.818
39057,1993,336.048,95.582,130.075,295.47
39113,1993,342.834,98.413,120.071,299.625
39037,1993,347.219,91.695,130.965,295.271
39149,1993,206.294,95.075,115.634,295.025
39023,1993,283.592,96.527,136.545,296.325
39021,1993,234.835,97.302,137.84,296.613
39063,1993,171.34,98.296,78.312,294.488
39147,1993,173.338,103.202,64.695,296.565
46127,1993,1562.513,67.464,175.18,270.678
46027,1993,1459.218,71.202,181.633,272.598
46033,1993,176.484,91.149,105.388,253.577
46093,1993,105.673,83.27,108.175,254.312
46103,1993,198.456,84.384,103.185,250.437
46081,1993,367.424,67.914,113.587,219.429
46067,1993,1360.252,74.511,193.55,270.043
46101,1993,1226.088,61.809,179.486,256.93
46043,1993,1267.035,80.036,175.41,271.081
46039,1993,1294.074,63.997,176.253,252.588
46025,1993,1106.959,66.096,168.104,249.803
46097,1993,1259.098,69.141,185.986,260.844
46073,1993,1016.46,71.373,144.062,259.569
46137,1993,102.1,79.281,111.031,256.865
46015,1993,663.977,75.868,130.248,266.993
46129,1993,369.748,66.157,141.773,246.155
46077,1993,1199.212,67.637,179.138,256.309
46055,1993,99.376,85.146,100.302,264.3
46041,1993,154.912,76.405,115.754,253.58
46079,1993,1241.904,65.529,184.542,256.181
46085,1993,191.634,84.764,113.249,273.137
46071,1993,77.653,92.387,98.855,270.567
46075,1993,141.137,88.575,104.23,270.407
46021,1993,416.431,66.527,149.208,246.083
46063,1993,75.248,81.279,115.68,246.063
46009,1993,1143.26,79.892,192.489,274.688
46007,1993,94.614,89.808,98.981,266.495
46109,1993,803.382,67.446,147.749,251.913
46121,1993,114.324,85.646,109.12,267.449
46089,1993,822.765,61.178,165.259,243.25
46102,1993,61.261,103.005,92.305,274.527
46023,1993,1079.71,82.581,168.379,273.426
46037,1993,797.413,68.523,160.762,248.489
46123,1993,178.777,84.339,122.004,271.028
46111,1993,1101.2,70.409,164.773,263.784
46031,1993,111.633,76.731,125.78,250.073
46053,1993,714.422,81.119,149.8,270.333
46051,1993,1120.936,65.977,166.843,254.778
46091,1993,674.396,71.125,147.633,249.183
46003,1993,1171.607,76.805,152.44,267.097
46105,1993,95.625,75.627,114.995,248.221
46017,1993,396.745,75.857,123.116,265.425
46095,1993,104.097,91.597,104.359,274.474
46107,1993,298.609,68.807,131.728,251.323
46047,1993,80.403,114.797,75.629,280.261
46069,1993,340.137,73.591,134.407,260.556
46057,1993,1164.521,65.5,167.389,253.492
46059,1993,626.877,69.466,141.477,256.935
46115,1993,758.1,66.684,154.198,255.916
46049,1993,572.204,65.795,147.008,253.125
46019,1993,126.566,83.782,130.311,250.849
46013,1993,893.042,63.133,160.637,247.859
46045,1993,711.929,62.549,155.735,248.148
46011,1993,1194.213,62.931,178.112,254.136
46005,1993,1048.004,67.983,155.251,259.106
46061,1993,1295.944,71.363,185.572,264.949
46035,1993,1231.525,74.752,172.226,267.276
46119,1993,215.454,75.543,117.399,259.124
46117,1993,148.005,84.267,101.652,264.877
46065,1993,181.031,80.723,112.827,266.9
46099,1993,1302.826,63.997,177.382,260.45
46087,1993,1350.106,69.295,191.541,263.377
46125,1993,1380.708,68.156,182.771,266.798
46083,1993,1430.44,64.209,177.062,264.813
46029,1993,1103.725,65.526,160.847,249.754
46135,1993,1256.928,74.542,177.245,272.334
48073,1993,1083.866,146.069,2.751,347.963
48423,1993,1008.617,159.466,3.0,351.052
48057,1993,710.254,106.897,9.233,325.109
48469,1993,853.678,120.064,8.61,336.921
48175,1993,781.564,133.16,5.585,343.944
48245,1993,820.084,101.772,38.231,332.513
48351,1993,1514.018,119.76,48.238,341.749
48199,1993,1233.044,108.661,26.144,342.212
48025,1993,608.356,139.833,2.404,345.509
48173,1993,15.216,236.825,58.075,354.585
48227,1993,19.655,246.794,48.102,355.945
48049,1993,111.263,196.445,5.443,356.423
48041,1993,817.296,135.749,4.157,347.524
48395,1993,734.123,138.644,2.965,347.038
48051,1993,710.989,135.49,4.376,345.652
48465,1993,12.878,231.368,45.691,360.752
48341,1993,51.858,198.315,70.387,335.296
48323,1993,34.462,215.159,5.34,366.73
48171,1993,174.911,159.94,0.587,334.824
48117,1993,19.374,199.008,68.232,328.137
48265,1993,143.945,160.885,2.588,333.952
48027,1993,310.621,157.072,1.068,346.501
48099,1993,240.213,164.633,0.27,347.953
48281,1993,205.148,162.28,1.477,344.688
48115,1993,19.942,234.227,66.715,351.158
48479,1993,36.955,212.979,1.361,369.7
48005,1993,1522.413,127.236,6.603,346.189
48449,1993,847.323,159.644,4.54,355.295
48347,1993,1575.417,136.694,6.014,346.632
48001,1993,1134.834,137.606,2.178,348.405
48179,1993,57.108,189.562,82.85,336.631
48277,1993,722.018,162.747,4.292,352.432
48389,1993,7.161,253.292,80.459,361.463
48189,1993,4.743,205.323,75.026,336.498
48235,1993,52.258,224.316,45.441,355.89
48451,1993,54.273,226.192,22.825,357.961
48019,1993,160.483,156.407,3.035,334.304
48029,1993,351.929,162.04,1.531,343.895
48091,1993,497.74,154.735,2.212,339.058
48259,1993,316.214,153.463,1.178,334.47
48325,1993,135.057,172.215,2.097,347.127
48187,1993,570.026,155.183,3.065,346.135
48013,1993,163.813,172.958,0.538,355.674
48493,1993,353.093,160.028,2.587,350.078
48415,1993,35.134,239.974,37.891,359.24
48143,1993,178.472,191.167,1.535,356.592
48353,1993,39.2,228.538,24.754,356.06
48037,1993,829.074,151.306,5.479,353.824
48463,1993,42.874,188.612,4.391,352.448
48487,1993,73.354,227.373,53.145,366.811
48309,1993,334.879,167.735,0.268,353.367
48145,1993,493.501,152.154,1.466,349.258
48077,1993,229.011,217.361,15.011,366.045
48485,1993,137.228,224.401,36.911,368.254
48009,1993,123.262,225.814,24.052,368.767
48505,1993,34.608,215.367,1.502,370.522
48011,1993,27.341,200.553,84.606,338.779
48359,1993,17.787,213.83,70.549,337.774
48381,1993,32.296,199.364,75.341,332.1
48375,1993,36.576,208.606,78.103,338.313
48065,1993,45.271,195.879,86.378,335.291
48233,1993,45.54,202.642,81.0,343.369
48061,1993,188.318,123.052,2.401,329.862
48489,1993,276.569,126.858,1.727,332.392
48491,1993,360.796,150.362,2.281,342.334
48453,1993,375.878,152.061,2.711,341.81
48021,1993,630.857,139.578,4.809,342.335
48361,1993,1034.204,104.652,53.109,335.873
48401,1993,1304.497,146.102,3.962,346.38
48183,1993,1320.569,155.099,3.645,349.532
48459,1993,1035.369,157.14,3.959,351.279
48203,1993,1429.418,149.255,6.866,349.054
48219,1993,10.792,218.861,82.317,340.33
48107,1993,22.658,219.255,65.659,346.896
48305,1993,16.411,223.961,70.787,346.089
48303,1993,6.22,220.291,75.916,342.748
48215,1993,138.029,164.142,2.088,353.702
48427,1993,52.914,193.153,1.991,363.94
48317,1993,14.415,249.012,64.966,356.433
48329,1993,5.568,243.895,63.925,354.799
48135,1993,6.212,248.832,64.83,354.061
48249,1993,219.099,155.267,1.0,352.299
48007,1993,586.126,105.818,5.781,323.828
48409,1993,358.849,127.899,2.255,338.873
48355,1993,324.14,126.132,1.467,336.74
48273,1993,298.18,125.606,1.021,336.915
48261,1993,296.93,126.219,1.005,335.108
48213,1993,809.722,154.003,2.161,352.067
48147,1993,638.798,171.154,3.676,352.905
48349,1993,634.394,152.726,1.402,352.899
48397,1993,462.063,178.753,2.945,354.601
48367,1993,176.756,202.031,1.593,362.25
48257,1993,554.573,170.35,2.321,355.308
48251,1993,186.505,185.257,0.999,360.569
48439,1993,173.055,195.052,1.141,360.517
48497,1993,196.72,207.626,2.057,364.719
48139,1993,361.23,171.836,1.242,357.357
48231,1993,558.569,171.2,3.746,352.918
48221,1993,163.719,195.035,1.004,363.024
48085,1993,451.867,184.474,2.817,355.414
48121,1993,305.706,198.739,1.923,359.793
48113,1993,292.557,188.407,1.986,358.196
48425,1993,179.74,186.67,0.906,361.902
48097,1993,431.994,199.188,1.921,358.887
48363,1993,151.619,216.488,2.91,366.168
48181,1993,570.054,185.121,2.311,353.782
48223,1993,692.435,164.464,4.066,352.721
48229,1993,2.959,239.021,51.959,344.465
48141,1993,7.695,273.331,39.688,360.212
48321,1993,817.271,109.082,11.55,330.958
48477,1993,738.093,135.466,5.372,349.508
48481,1993,629.545,116.187,11.363,341.006
48157,1993,554.955,119.358,9.976,341.428
48473,1993,919.617,124.605,6.475,346.239
48167,1993,565.578,107.598,10.651,325.949
48201,1993,952.187,117.849,7.889,339.713
48339,1993,1395.67,117.739,6.083,343.389
48291,1993,1098.573,109.895,10.125,340.759
48071,1993,641.33,106.789,14.489,332.603
48039,1993,655.574,110.999,11.31,333.66
48015,1993,666.772,130.386,7.056,348.067
48471,1993,1475.912,127.171,4.102,347.4
48455,1993,1516.564,125.132,2.787,347.683
48327,1993,69.339,199.436,10.472,350.77
48177,1993,659.296,144.944,4.698,347.669
48391,1993,683.461,116.668,6.578,333.589
48247,1993,55.406,187.629,1.192,360.512
48127,1993,36.633,216.498,2.719,371.052
48413,1993,51.708,201.519,32.915,349.321
48119,1993,666.38,166.897,4.142,353.247
48507,1993,37.567,208.52,3.805,365.782
48133,1993,119.912,206.236,5.208,358.954
48123,1993,718.669,137.562,5.779,346.154
48289,1993,1093.588,130.853,2.94,347.184
48433,1993,32.711,248.633,33.489,371.358
48311,1993,52.183,184.247,0.911,363.041
48435,1993,51.417,200.045,35.598,350.299
48271,1993,35.084,206.398,7.273,356.856
48149,1993,689.458,137.351,6.724,345.33
48045,1993,13.793,211.557,76.646,345.737
48383,1993,23.376,232.994,64.921,355.778
48083,1993,67.234,211.273,9.337,359.633
48357,1993,81.648,190.907,72.851,341.861
48103,1993,5.895,256.043,54.7,362.449
48333,1993,155.271,177.07,2.784,349.107
48403,1993,1640.886,128.827,27.8,345.405
48225,1993,1532.515,129.073,2.761,346.932
48461,1993,6.988,240.668,58.687,354.836
48237,1993,159.179,212.01,4.538,364.203
48211,1993,68.83,195.998,65.322,344.353
48417,1993,53.869,230.028,10.639,364.095
48407,1993,1492.695,114.706,4.994,344.328
48153,1993,7.749,207.575,74.799,340.388
48255,1993,414.492,154.127,2.804,351.059
48131,1993,75.034,175.408,1.0,357.531
48159,1993,793.222,162.102,4.498,354.384
48137,1993,35.527,191.515,18.282,345.653
48165,1993,15.081,235.761,78.024,349.01
48169,1993,24.649,234.79,56.334,355.872
48369,1993,11.115,197.525,66.756,328.145
48445,1993,14.585,225.498,77.238,345.526
48155,1993,47.261,236.12,55.27,367.237
48385,1993,54.746,168.205,5.724,338.14
48275,1993,36.027,244.622,44.117,372.071
48345,1993,12.387,224.756,65.44,354.217
48457,1993,1398.306,116.144,18.494,344.972
48377,1993,7.892,219.137,125.518,336.836
48371,1993,8.243,228.154,79.636,347.414
48239,1993,695.964,113.586,10.582,334.592
48437,1993,20.458,198.588,73.666,334.201
48431,1993,38.755,237.321,38.373,358.119
48495,1993,4.843,255.202,70.217,358.436
48163,1993,50.81,188.542,1.676,360.6
48295,1993,109.361,193.557,56.072,344.257
48087,1993,25.57,209.725,69.985,352.355
48089,1993,636.159,125.155,9.047,344.013
48419,1993,1628.236,139.754,15.526,349.027
48093,1993,156.925,189.149,2.919,354.681
48053,1993,218.022,158.323,0.83,341.122
48067,1993,904.864,151.468,4.477,352.641
48079,1993,15.31,215.776,86.79,337.592
48467,1993,779.978,163.325,2.634,352.649
48129,1993,32.78,204.607,76.992,346.437
48185,1993,1050.397,130.135,4.616,347.313
48047,1993,212.599,164.107,1.0,354.902
48111,1993,42.318,194.607,58.174,327.852
48335,1993,31.144,248.73,29.708,362.688
48499,1993,857.458,159.266,3.383,351.76
48075,1993,11.696,224.119,61.656,359.28
48243,1993,12.17,194.019,137.591,318.338
48337,1993,268.201,209.666,3.539,362.085
48207,1993,37.333,244.437,30.366,370.714
48151,1993,33.35,245.773,29.023,366.666
48095,1993,60.983,217.153,12.336,360.753
48081,1993,50.172,236.33,21.592,360.911
48475,1993,2.045,262.475,65.734,366.358
48193,1993,203.182,173.459,0.915,350.651
48429,1993,100.446,223.823,5.898,365.908
48285,1993,845.325,128.091,8.04,342.518
48035,1993,227.25,177.457,0.087,357.519
48393,1993,57.968,196.727,78.544,342.834
48379,1993,677.334,165.276,3.019,352.683
48343,1993,880.588,158.306,4.051,354.239
48483,1993,58.244,196.7,73.66,344.56
48031,1993,282.147,161.646,1.295,340.49
48365,1993,1508.013,146.59,11.26,349.976
48299,1993,185.609,176.422,0.573,349.223
48319,1993,108.101,186.387,3.768,348.946
48205,1993,34.636,200.039,64.265,331.041
48373,1993,1415.481,114.595,5.155,344.752
48101,1993,24.621,232.284,58.292,362.6
48503,1993,116.794,224.345,10.071,367.683
48287,1993,623.156,137.031,4.476,343.544
48191,1993,6.67,225.878,68.974,357.747
48023,1993,62.349,232.888,34.339,368.856
48405,1993,1697.326,132.611,17.148,346.018
48313,1993,1039.068,134.94,3.734,349.417
48331,1993,529.311,143.391,3.017,345.871
48063,1993,884.854,159.992,4.0,353.862
48161,1993,893.724,139.515,1.855,350.631
48399,1993,53.335,230.705,15.089,363.654
48443,1993,6.511,227.302,62.87,350.846
48315,1993,1159.528,152.544,4.768,351.249
48241,1993,1462.949,119.059,34.051,343.898
48195,1993,70.711,200.316,77.143,344.753
48447,1993,60.47,232.119,17.002,367.391
48293,1993,726.208,147.939,1.517,350.125
48387,1993,792.907,155.328,5.18,354.107
48197,1993,58.122,227.72,64.49,363.504
48297,1993,227.473,159.229,0.969,354.055
48421,1993,72.046,191.1,63.18,334.771
48017,1993,6.76,211.102,75.376,336.044
48109,1993,11.128,229.927,78.8,340.214
48267,1993,81.232,189.689,7.903,346.774
48307,1993,87.196,199.213,6.929,356.175
48105,1993,21.273,222.593,61.815,352.079
48217,1993,289.828,172.049,0.697,356.687
48263,1993,37.176,240.054,40.473,362.935
48301,1993,8.802,269.821,69.156,366.153
48125,1993,32.638,226.784,51.765,355.491
48283,1993,41.932,205.635,1.56,369.892
48279,1993,6.329,204.448,74.369,334.251
48269,1993,30.854,240.274,44.631,367.888
48501,1993,15.73,222.691,85.031,342.205
48033,1993,24.901,241.433,54.467,356.308
48411,1993,146.792,180.046,3.156,350.59
48069,1993,20.198,191.475,66.707,328.309
48043,1993,7.274,211.044,114.258,337.65
48253,1993,37.519,242.527,20.246,367.526
48059,1993,63.28,218.18,9.634,358.626
48441,1993,44.257,225.833,17.736,357.551
48003,1993,14.234,250.893,75.215,354.184
48055,1993,678.448,148.678,4.103,345.62
48209,1993,506.195,154.329,2.553,340.499
55069,1993,862.17,62.279,86.24,246.357
55097,1993,1091.062,70.895,144.918,261.41
55073,1993,1033.062,63.693,111.065,251.996
55141,1993,982.216,65.828,127.979,261.107
55053,1993,1153.75,64.809,135.14,262.158
55047,1993,813.516,71.007,156.678,267.25
55123,1993,1346.859,56.383,157.274,257.48
55003,1993,1057.416,46.343,101.629,221.506
55085,1993,797.961,64.459,77.852,242.869
55137,1993,866.183,71.854,162.87,265.105
55129,1993,1291.148,67.585,103.39,248.3
55065,1993,890.345,57.514,164.696,264.173
55135,1993,1103.24,69.792,160.122,262.465
55125,1993,813.475,67.931,73.352,240.91
55007,1993,1184.374,57.834,108.519,232.863
55067,1993,1019.375,60.765,97.408,244.559
55023,1993,1451.452,55.02,158.002,259.041
55041,1993,864.725,62.91,77.623,243.382
55113,1993,1220.713,61.904,101.671,242.421
55121,1993,1159.298,66.046,125.732,261.429
55095,1993,1323.117,68.315,108.376,250.516
55001,1993,804.315,68.75,152.251,266.318
55119,1993,965.067,61.189,94.123,247.578
55005,1993,1253.792,69.741,99.971,252.957
55051,1993,1043.482,62.061,91.113,232.916
55081,1993,1245.95,65.672,150.866,264.31
55019,1993,1007.054,62.43,112.707,255.025
55057,1993,933.341,65.626,144.478,266.608
55107,1993,1159.525,63.629,93.921,249.8
55011,1993,1084.84,65.656,131.158,259.682
55029,1993,1107.932,63.578,117.254,243.349
55013,1993,1311.354,67.899,107.688,249.337
55077,1993,786.326,70.822,155.908,267.326
55103,1993,1227.521,57.08,164.243,263.047
55091,1993,1015.37,70.293,129.052,262.215
55099,1993,921.602,59.351,86.431,238.573
55031,1993,1389.271,60.532,118.142,238.909
55039,1993,955.535,63.448,153.623,259.151
55037,1993,846.071,67.908,73.025,248.136
55063,1993,1317.745,65.715,141.019,262.226
55071,1993,1135.783,54.494,131.186,244.325
55075,1993,1066.287,72.153,107.639,256.496
55043,1993,1262.424,55.698,177.233,262.446
55117,1993,1125.262,54.597,125.167,249.081
55087,1993,991.864,69.308,156.977,260.131
55015,1993,922.47,66.147,150.851,258.023
55139,1993,852.095,71.411,162.295,263.473
55059,1993,786.06,58.497,90.302,258.661
55111,1993,947.572,59.152,161.773,262.731
55105,1993,767.56,66.627,124.052,271.979
55045,1993,831.148,62.995,142.638,268.698
55025,1993,845.352,63.618,150.519,267.014
55021,1993,836.96,66.159,158.892,266.702
55049,1993,1090.806,56.286,172.133,262.03
55027,1993,943.666,64.884,150.519,266.188
55079,1993,922.569,55.538,95.022,252.504
55089,1993,1068.108,51.967,108.024,248.452
55131,1993,1103.66,62.836,140.353,261.797
55133,1993,926.393,66.818,128.276,267.629
55101,1993,827.063,59.114,92.616,257.683
55055,1993,860.159,68.315,140.578,272.126
55127,1993,782.275,68.713,121.303,273.166
55093,1993,1141.281,63.917,138.495,255.528
55109,1993,1181.225,67.76,122.342,253.812
55035,1993,1053.579,71.041,106.406,259.859
55017,1993,1080.433,73.641,93.216,259.825
55033,1993,1046.634,71.253,109.284,259.834
55061,1993,1186.596,58.049,129.886,243.451
55083,1993,1149.121,71.43,128.313,258.842
55009,1993,1074.819,72.124,149.853,258.884
55115,1993,1179.416,67.295,139.43,257.538
55078,1993,1211.209,65.697,122.272,255.157
18097,1993,586.99,90.592,137.648,300.34
20071,1993,76.779,171.842,58.07,327.865
20209,1993,990.786,104.343,281.366,304.101
29510,1994,304.655,109.522,50.572,306.813
17121,1994,353.543,106.53,58.354,306.722
17005,1994,408.724,109.957,51.242,307.377
17083,1994,383.962,105.672,51.13,304.15
17163,1994,305.289,110.154,46.956,307.432
17027,1994,331.333,108.875,49.779,306.556
17013,1994,372.549,106.243,52.428,306.461
17119,1994,387.674,108.371,49.635,304.834
17133,1994,309.925,110.182,48.099,309.807
17117,1994,429.155,105.335,49.943,303.342
17171,1994,374.834,97.619,51.858,298.249
17137,1994,400.847,96.571,52.393,297.096
17107,1994,354.641,101.64,63.6,301.007
17129,1994,358.223,99.408,55.267,298.063
17167,1994,411.888,102.61,54.876,301.094
17021,1994,432.644,107.386,56.889,306.068
17127,1994,665.751,102.149,61.303,306.855
17057,1994,322.947,94.567,67.465,293.58
17175,1994,222.449,85.345,72.295,283.519
17203,1994,243.657,91.508,71.333,290.545
17179,1994,297.814,95.177,66.572,294.158
17123,1994,212.71,89.282,73.176,287.983
17143,1994,255.029,89.523,69.236,288.374
17001,1994,276.587,99.69,66.885,294.922
17177,1994,189.511,67.672,98.929,265.175
17141,1994,203.255,69.363,85.583,267.067
17201,1994,184.814,73.834,94.766,269.309
17007,1994,177.009,72.843,91.56,269.097
17025,1994,326.819,105.844,64.955,307.036
17185,1994,286.391,111.303,60.801,309.776
17009,1994,328.662,95.912,64.16,295.226
17151,1994,602.23,99.542,54.15,304.336
17033,1994,316.622,102.362,75.934,303.782
17135,1994,449.431,109.729,51.446,307.679
17055,1994,355.641,101.631,44.051,305.397
17023,1994,335.151,97.46,80.133,299.811
17059,1994,404.083,110.143,44.237,310.551
17075,1994,188.749,87.929,108.368,287.16
17041,1994,269.572,100.452,73.793,302.07
17189,1994,305.716,106.888,45.689,306.308
17159,1994,308.874,104.512,69.22,305.69
17065,1994,328.819,103.259,46.873,306.305
17193,1994,321.712,109.38,48.472,309.603
17169,1994,334.331,97.179,67.272,296.616
17181,1994,483.677,101.92,54.285,305.399
17085,1994,209.78,68.679,110.641,264.3
17125,1994,332.653,99.409,58.635,298.329
17191,1994,291.979,104.438,57.676,306.15
17069,1994,508.569,104.134,51.243,306.578
17061,1994,369.865,102.467,48.908,302.11
17157,1994,337.062,108.796,48.409,310.401
17149,1994,329.018,99.497,55.414,298.622
17145,1994,313.444,106.539,43.982,308.273
17087,1994,528.762,99.017,51.747,303.759
17173,1994,379.395,105.989,63.277,305.198
17051,1994,405.407,109.459,58.522,307.99
17139,1994,315.435,104.002,64.421,303.91
17017,1994,362.698,97.509,56.558,297.696
17015,1994,235.068,68.649,93.774,268.39
17047,1994,288.606,109.579,59.243,309.317
17079,1994,348.226,101.51,74.139,303.489
17187,1994,262.872,88.482,76.578,286.263
17153,1994,521.375,103.625,64.766,306.682
17165,1994,433.896,104.057,43.733,307.861
17101,1994,292.589,105.549,71.538,305.944
17045,1994,304.54,93.406,78.589,296.729
17071,1994,263.983,91.364,71.547,288.7
17199,1994,443.677,99.66,43.87,304.363
17077,1994,384.014,106.215,46.634,309.02
17147,1994,257.605,101.166,70.425,300.62
17053,1994,206.005,91.329,90.088,290.646
17019,1994,238.225,94.755,82.451,294.741
17029,1994,311.059,99.126,75.336,300.867
17035,1994,342.54,99.965,76.62,301.673
17183,1994,245.02,88.657,90.522,291.228
17115,1994,359.441,103.708,62.799,303.312
17049,1994,368.253,104.942,67.658,305.034
17067,1994,277.406,96.619,71.892,292.45
17095,1994,251.472,87.161,75.087,284.223
17109,1994,319.497,93.817,72.123,292.736
17081,1994,334.135,102.033,49.995,304.131
17113,1994,260.545,95.938,71.18,294.655
17039,1994,295.668,100.409,65.997,299.579
17105,1994,191.052,91.656,81.772,289.745
17003,1994,489.539,104.219,68.552,307.11
17093,1994,110.798,84.054,73.092,280.552
17031,1994,192.46,79.413,74.935,271.253
17037,1994,160.309,74.391,78.405,271.151
17089,1994,129.483,80.794,74.78,275.932
17063,1994,135.874,87.746,81.058,285.068
17111,1994,163.587,78.539,87.461,273.391
17197,1994,122.008,85.108,88.091,280.728
17043,1994,129.183,88.214,72.581,280.664
17097,1994,241.238,68.592,68.533,261.225
17091,1994,149.524,85.815,100.942,283.631
17011,1994,195.38,82.444,76.333,280.603
17155,1994,195.125,89.219,75.544,287.369
17099,1994,170.595,84.524,72.352,281.488
17131,1994,226.745,85.215,83.947,282.004
17161,1994,222.157,84.275,91.937,278.147
17073,1994,223.505,84.11,81.833,279.585
17103,1994,212.761,73.252,77.391,270.939
17195,1994,240.468,77.065,82.82,274.404
18039,1994,150.915,87.718,85.104,280.26
18099,1994,151.444,83.751,107.439,279.188
18141,1994,189.615,85.287,93.866,277.013
18041,1994,291.75,82.563,73.241,287.891
18177,1994,224.178,80.925,73.662,284.487
18123,1994,487.738,103.278,71.766,303.169
18117,1994,476.087,94.363,69.633,298.433
18171,1994,230.547,85.37,108.501,287.863
18137,1994,385.252,88.371,93.597,290.431
18047,1994,312.261,86.932,89.485,290.694
18051,1994,327.879,112.629,57.982,309.659
18049,1994,144.179,82.976,116.939,280.237
18055,1994,533.928,92.869,78.263,296.761
18139,1994,298.725,82.296,70.126,285.655
18135,1994,177.178,80.574,72.23,281.318
18087,1994,149.151,83.463,80.764,278.393
18131,1994,174.179,81.713,126.094,280.973
18149,1994,184.264,82.619,116.196,278.662
18045,1994,248.765,87.536,100.635,291.665
18159,1994,193.078,81.288,90.193,283.386
18025,1994,447.608,97.025,67.451,299.252
18155,1994,398.337,96.057,96.547,297.575
18121,1994,305.398,90.505,82.225,295.491
18009,1994,155.835,81.719,76.586,280.89
18147,1994,477.78,109.623,67.503,307.854
18075,1994,148.25,84.54,72.581,283.434
18181,1994,182.61,81.617,128.007,282.851
18101,1994,579.254,94.248,76.118,298.98
18173,1994,425.542,111.746,60.434,309.076
18129,1994,349.258,113.937,52.247,311.414
18163,1994,378.933,114.618,54.968,310.634
18037,1994,492.881,103.343,71.476,303.438
18125,1994,408.112,107.442,66.297,306.398
18017,1994,160.087,82.849,126.671,281.4
18053,1994,158.031,82.065,93.073,282.172
18165,1994,290.553,91.565,84.333,295.887
18167,1994,347.035,94.63,83.39,298.026
18153,1994,343.899,98.769,81.841,300.946
18021,1994,379.135,91.45,83.776,295.83
18083,1994,337.884,104.095,73.637,304.613
18169,1994,131.874,83.619,104.292,282.084
18085,1994,131.09,83.992,93.695,278.864
18027,1994,498.429,99.75,76.797,302.229
18093,1994,551.539,91.193,68.918,296.129
18119,1994,403.174,88.418,76.717,292.975
18105,1994,461.036,87.886,67.678,291.534
18073,1994,174.626,81.004,125.881,280.478
18111,1994,174.894,83.597,122.964,282.491
18089,1994,194.987,81.723,97.044,276.964
18127,1994,225.357,78.766,96.867,274.258
18091,1994,221.394,80.116,95.211,272.979
18115,1994,357.379,95.347,95.822,296.224
18161,1994,261.529,84.817,83.133,288.651
18029,1994,341.693,91.499,97.655,293.233
18005,1994,289.255,90.072,68.156,292.479
18107,1994,259.629,84.158,87.656,290.497
18031,1994,330.942,86.001,80.658,288.063
18057,1994,229.57,82.907,76.944,285.276
18081,1994,236.154,86.258,63.054,288.613
18059,1994,254.586,83.797,67.199,285.167
18013,1994,349.938,87.17,64.215,290.469
18109,1994,238.802,85.912,65.235,290.122
18095,1994,200.206,81.633,74.902,282.58
18133,1994,303.535,85.116,75.55,291.072
18063,1994,247.984,83.057,67.691,288.144
18011,1994,261.542,81.998,81.203,287.118
18145,1994,257.12,86.899,68.514,288.725
18035,1994,178.528,80.547,69.557,280.801
18065,1994,235.603,78.413,66.556,281.845
18079,1994,355.631,93.47,80.854,295.425
18071,1994,371.232,94.705,69.627,297.545
18067,1994,170.687,81.598,105.988,281.823
18103,1994,143.802,83.22,117.41,280.445
18023,1994,221.61,81.333,94.374,285.383
18007,1994,210.384,82.743,120.462,283.586
18157,1994,203.738,83.731,101.95,287.254
18015,1994,181.893,82.484,119.516,284.467
18143,1994,381.416,100.382,78.128,301.829
18043,1994,330.364,100.643,65.985,300.889
18061,1994,351.522,98.512,64.619,299.921
18019,1994,365.783,102.663,74.842,303.416
18175,1994,399.372,95.546,67.86,298.062
18077,1994,403.751,95.742,92.292,297.494
18151,1994,141.647,80.758,74.394,277.419
18033,1994,127.465,82.309,74.265,280.844
18001,1994,128.609,87.479,70.454,285.577
18003,1994,118.737,86.101,73.578,284.268
18179,1994,131.125,84.684,77.641,283.476
18183,1994,120.919,83.236,85.042,280.56
18069,1994,126.187,84.386,87.936,283.924
18113,1994,131.67,82.065,81.593,278.444
19149,1994,289.294,69.55,84.907,269.25
19193,1994,276.034,70.223,90.94,271.152
19027,1994,233.434,67.493,89.053,274.327
19061,1994,369.171,68.563,126.902,262.705
19101,1994,185.486,93.279,82.733,291.344
19187,1994,311.984,68.915,100.364,272.052
19111,1994,219.476,95.832,75.208,291.503
19127,1994,271.151,69.164,102.681,271.453
