"stco","year","ppt"
39007,1985,627.604787839666
39009,1985,503.272527275067
39011,1985,486.595821950057
39013,1985,469.539583767136
39015,1985,556.38041666774
39017,1985,604.051072545916
39019,1985,485.883683875721
39021,1985,477.057216298206
39023,1985,481.580186812087
39025,1985,537.556317801122
39027,1985,553.684420249838
39029,1985,513.264290397332
39031,1985,438.69288204224
39033,1985,605.464352871599
39035,1985,535.350814870854
39037,1985,468.628699539744
39039,1985,516.038950531109
39041,1985,491.807905083896
39043,1985,523.707674283171
39045,1985,535.158529015365
39047,1985,538.191106396869
39049,1985,522.394137037116
39051,1985,530.903445436131
39053,1985,604.435776840472
39055,1985,567.788918699936
39057,1985,521.38124787041
39059,1985,415.844418628288
39061,1985,574.620460633318
39063,1985,571.455760005337
39065,1985,513.591700292417
39067,1985,442.810710629513
39069,1985,540.618464995278
39071,1985,523.370065746592
39073,1985,477.668610201801
39075,1985,493.810526698692
39077,1985,537.112871056375
39079,1985,615.033734570446
39081,1985,505.181590811042
39083,1985,481.799323145289
39085,1985,561.976549720084
39087,1985,662.598548708042
39089,1985,474.224202033864
39091,1985,468.114866102931
39093,1985,521.98147720108
39095,1985,544.326801301293
39097,1985,502.028344025993
39099,1985,486.308062218656
39101,1985,566.278933058291
39103,1985,580.280170213005
39105,1985,553.2268792996
39107,1985,477.529647768058
39109,1985,454.357196101011
39111,1985,496.634138963663
39113,1985,519.269139937043
39115,1985,515.945201408112
39117,1985,536.614573769243
39119,1985,450.034637498046
39121,1985,470.990312653082
39123,1985,518.484012577944
39125,1985,513.9137808307
39127,1985,496.050509801153
39129,1985,514.863386928241
39131,1985,518.80045652435
39133,1985,540.324035864376
39135,1985,579.968456671545
39137,1985,537.898816942221
39139,1985,563.070387730008
39141,1985,517.962951745476
39143,1985,537.09053446488
39145,1985,574.461890075409
39147,1985,554.473682641681
39149,1985,477.408638532668
39151,1985,520.924496936858
39153,1985,576.68928284403
39155,1985,554.28072183209
39157,1985,455.0487625226
39159,1985,530.636096434393
39161,1985,505.330481307228
39163,1985,599.96514396172
39165,1985,572.255490597021
39167,1985,525.179103524531
39169,1985,563.087520939257
39171,1985,497.887464225414
39173,1985,547.984197808926
39175,1985,568.559367634422
40001,1985,830.11808523604
40003,1985,557.795731661137
40005,1985,814.478605872954
40007,1985,449.909271617241
40009,1985,474.028449149853
40011,1985,511.061352876678
40013,1985,750.148893602611
40015,1985,613.985372864272
40017,1985,611.172844434559
40019,1985,672.132180702947
40021,1985,874.774990468183
40023,1985,753.194585734178
40025,1985,378.108324999661
40027,1985,746.145395335246
40029,1985,771.448752348062
40031,1985,691.231553093907
40033,1985,658.794788562512
40035,1985,843.824839503148
40037,1985,828.035077693574
40039,1985,474.69828584232
40041,1985,838.209487775121
40043,1985,508.25609914104
40045,1985,581.227090638131
40047,1985,664.218952994144
40049,1985,808.645378264586
40051,1985,709.910039610586
40053,1985,637.529651515249
40055,1985,559.121736282904
40057,1985,567.607552443714
40059,1985,619.726710059318
40061,1985,668.387960442578
40063,1985,765.906803984206
40065,1985,610.524507988187
40067,1985,679.887605720188
40069,1985,742.378499682991
40071,1985,726.38486818291
40073,1985,599.959171334071
40075,1985,601.776073572698
40077,1985,706.792945041435
40079,1985,657.591146520831
40081,1985,803.627849686188
40083,1985,668.317995665519
40085,1985,683.585404100175
40087,1985,777.957784474649
40089,1985,655.482645318642
40091,1985,693.195532714924
40093,1985,545.691977709043
40095,1985,730.841372636984
40097,1985,853.452291336992
40099,1985,744.212317839564
40101,1985,764.657328259888
40103,1985,693.051063649059
40105,1985,874.593710625529
40107,1985,800.718476431867
40109,1985,722.887393236884
40111,1985,871.999811826252
40113,1985,824.555802957641
40115,1985,877.157181782761
40117,1985,752.292136862925
40119,1985,784.401148408205
40121,1985,693.026344526766
40123,1985,771.53889709051
40125,1985,807.480243427704
40127,1985,809.266628748343
40129,1985,461.338220477257
40131,1985,867.073417268861
40133,1985,828.587364987291
40135,1985,694.420545017853
40137,1985,782.172799569056
40139,1985,435.710034367563
40141,1985,641.49921687244
40143,1985,842.033456745074
40145,1985,909.899435326777
40147,1985,889.026504380985
40149,1985,534.3171154606
40151,1985,613.227906151418
40153,1985,638.73118128659
41001,1985,190.135478871498
41003,1985,304.674757686534
41005,1985,376.685427631424
41007,1985,780.512668377777
41009,1985,422.699972345037
41011,1985,425.15892074306
41013,1985,114.055450442246
41015,1985,517.854739456712
41017,1985,95.6226779410545
41019,1985,258.706138364328
41021,1985,105.077506569631
41023,1985,181.516228187359
41025,1985,112.753802076475
41027,1985,267.753203137078
41029,1985,152.343469988632
41031,1985,84.6322673317393
41033,1985,176.831842217409
41035,1985,146.12945563881
41037,1985,117.272780752034
41039,1985,342.698248277287
41041,1985,632.358131814438
41043,1985,331.140156297105
41045,1985,116.12402905344
41047,1985,310.956294676187
41049,1985,94.9395395546335
41051,1985,374.702226896718
41053,1985,299.478236519651
41055,1985,106.637107629591
41057,1985,784.393819576399
41059,1985,153.018909149243
41061,1985,238.52924870846
41063,1985,298.179835980414
41065,1985,105.813720686795
41067,1985,291.537946603447
41069,1985,152.305428208675
41071,1985,286.933455576984
42001,1985,577.715015017848
42003,1985,520.947051284143
42005,1985,567.798709308755
42007,1985,509.699515218901
42009,1985,471.306557302272
42011,1985,663.685010355685
42013,1985,467.081168352247
42015,1985,517.911270884456
42017,1985,694.002330676114
42019,1985,572.617103591042
42021,1985,567.80315603794
42023,1985,598.782559826098
42025,1985,700.350351874115
42027,1985,490.246043328678
42029,1985,707.064531225391
42031,1985,643.708154249393
42033,1985,554.288726484233
42035,1985,584.346273789873
42037,1985,655.291619817245
42039,1985,669.769416997755
42041,1985,504.554024306809
42043,1985,583.185086926328
42045,1985,654.075452761577
42047,1985,609.719360776693
42049,1985,657.010509033705
42051,1985,665.843169133379
42053,1985,655.926482828266
42055,1985,535.030165998253
42057,1985,515.812339501913
42059,1985,614.996042941776
42061,1985,477.913176920621
42063,1985,588.664541216546
42065,1985,593.958941634105
42067,1985,528.873353873086
42069,1985,769.014380958396
42071,1985,647.819848803276
42073,1985,520.900927869663
42075,1985,599.087185872791
42077,1985,701.633720853613
42079,1985,726.89908366113
42081,1985,570.849769884327
42083,1985,570.656537076937
42085,1985,573.617953628816
42087,1985,502.921368508944
42089,1985,726.201614003769
42091,1985,653.336577642718
42093,1985,590.127875463227
42095,1985,709.232453176835
42097,1985,562.111841151864
42099,1985,508.331873588624
42101,1985,647.63349965135
42103,1985,781.733669260495
42105,1985,532.760575079142
42107,1985,630.828585779501
42109,1985,544.795097451706
42111,1985,571.808829750698
42113,1985,615.638973430777
42115,1985,703.453051562186
42117,1985,474.642718551172
42119,1985,538.700575164775
42121,1985,621.093171698672
42123,1985,637.164793619593
42125,1985,550.473694698725
42127,1985,749.975765507566
42129,1985,618.023419351523
42131,1985,663.225750264392
42133,1985,611.573192274413
44001,1985,682.907176216966
44003,1985,680.167643713851
44005,1985,755.472854227854
44007,1985,649.270397897407
44009,1985,759.076036468809
45001,1985,547.328772397272
45003,1985,692.341782989906
45005,1985,661.660271687244
45007,1985,614.642717770564
45009,1985,605.290251351905
45011,1985,613.928846542938
45013,1985,794.551029516371
45015,1985,744.192049972042
45017,1985,658.90025337408
45019,1985,754.37614437036
45021,1985,685.712517107628
45023,1985,669.865415790657
45025,1985,765.553712606386
45027,1985,753.095552929631
45029,1985,702.986040559821
45031,1985,740.610289642309
45033,1985,714.936001276936
45035,1985,730.395204700632
45037,1985,729.053396494279
45039,1985,598.912656045922
45041,1985,737.673718385426
45043,1985,782.409268310419
45045,1985,660.370929440883
45047,1985,637.258313072503
45049,1985,709.940744049799
45051,1985,704.225313392816
45053,1985,727.353893399117
45055,1985,659.664466717894
45057,1985,729.963847333212
45059,1985,608.922052764396
45061,1985,701.393611778991
45063,1985,735.769983000213
45065,1985,611.970409213825
45067,1985,777.826510554764
45069,1985,772.982993898948
45071,1985,707.920054367818
45073,1985,782.501159669317
45075,1985,667.84529110187
45077,1985,753.329134246842
45079,1985,630.884055210488
45081,1985,686.547692223781
45083,1985,634.292023159151
45085,1985,695.186087150283
45087,1985,664.290125570165
45089,1985,769.945687095001
45091,1985,687.838418777774
46003,1985,466.970952252564
46005,1985,453.961962777848
46007,1985,282.555764589098
46009,1985,504.247957400605
46011,1985,530.358502806102
46013,1985,354.334830854414
46015,1985,458.753046881166
46017,1985,408.141346567553
46019,1985,164.856984869105
46021,1985,283.204138571987
46023,1985,503.173177550277
46025,1985,515.806279891389
46027,1985,605.064012175485
46029,1985,518.730703136487
46031,1985,302.618244426408
46033,1985,217.80601951248
46035,1985,476.158776612387
46037,1985,416.038905606391
46039,1985,555.224325393916
46041,1985,295.370434207466
46043,1985,522.790389724487
46045,1985,361.165358901168
46047,1985,235.859827498765
46049,1985,393.774679353982
46051,1985,504.656725447556
46053,1985,532.915472526657
46055,1985,248.224854503208
46057,1985,583.948384357986
46059,1985,415.112286449082
46061,1985,470.153287291406
46063,1985,225.333194866188
46065,1985,303.460217528648
46067,1985,495.081576322102
46069,1985,396.437576837869
46071,1985,257.325228920187
46073,1985,440.203284005698
46075,1985,297.67768943698
46077,1985,559.813809112041
46079,1985,465.420195847633
46081,1985,222.285105677454
46083,1985,615.554055737846
46085,1985,375.620080705972
46087,1985,490.949057157624
46089,1985,308.497201631174
46091,1985,375.516920926132
46093,1985,188.633506217391
46095,1985,299.757012396791
46097,1985,475.154547894597
46099,1985,527.631231834245
46101,1985,524.40361069339
46103,1985,206.780982608217
46105,1985,265.405528167144
46107,1985,284.329784231664
46109,1985,440.833802844964
46111,1985,465.797304453369
46113,1985,244.081669790184
46115,1985,432.286525621712
46117,1985,253.3109520581
46119,1985,286.695319828234
46121,1985,309.224071022086
46123,1985,438.506350103722
46125,1985,551.512393940546
46127,1985,638.408754154268
46129,1985,296.263351371955
46135,1985,542.707575295204
46137,1985,283.838289308987
47001,1985,648.060240772436
47003,1985,604.262490065519
47005,1985,760.529899302862
47007,1985,717.408122890888
47009,1985,570.918874427702
47011,1985,601.183230456732
47013,1985,687.754448885247
47015,1985,641.503788859887
47017,1985,732.269945200628
47019,1985,628.809015083138
47021,1985,670.513530818916
47023,1985,776.730283414427
47025,1985,567.718425990955
47027,1985,680.661058133704
47029,1985,492.030559527443
47031,1985,617.225568121043
47033,1985,727.437552297753
47035,1985,690.906634085741
47037,1985,571.741020991398
47039,1985,743.930637176664
47041,1985,652.703179794846
47043,1985,659.995684527536
47045,1985,758.488514785058
47047,1985,761.642521882438
47049,1985,677.455821297941
47051,1985,664.577311131173
47053,1985,755.007970463136
47055,1985,697.70679615088
47057,1985,469.123776330211
47059,1985,505.784749814406
47061,1985,798.203667340866
47063,1985,464.226498815338
47065,1985,633.737362984576
47067,1985,522.176739848226
47069,1985,832.744076785946
47071,1985,770.693487133823
47073,1985,522.079484849627
47075,1985,687.9613627107
47077,1985,734.343921952101
47079,1985,842.559190385387
47081,1985,637.285828152799
47083,1985,754.264220238775
47085,1985,718.171481148911
47087,1985,620.414462090242
47089,1985,461.442364444963
47091,1985,592.867507869223
47093,1985,569.665146427914
47095,1985,789.747369058497
47097,1985,675.677969508837
47099,1985,721.015071651924
47101,1985,694.578391856691
47103,1985,679.787243861562
47105,1985,585.25403171871
47107,1985,569.145222713902
47109,1985,805.098815817606
47111,1985,615.431850214409
47113,1985,752.777116965399
47115,1985,666.681299349525
47117,1985,631.933202473899
47119,1985,652.253365658421
47121,1985,610.011859315092
47123,1985,576.491154261387
47125,1985,790.576731791533
47127,1985,661.848115102382
47129,1985,709.4954468571
47131,1985,876.747214453662
47133,1985,626.268965446409
47135,1985,712.641280744806
47137,1985,646.508536451706
47139,1985,589.725878530468
47141,1985,637.455546494048
47143,1985,714.625746427787
47145,1985,612.596581105014
47147,1985,658.088107226836
47149,1985,572.79306148406
47151,1985,737.516191347227
47153,1985,733.692007107001
47155,1985,445.103098867089
47157,1985,691.239528124758
47159,1985,617.891885890544
47161,1985,853.460614874114
47163,1985,560.286671919319
47165,1985,594.173667930127
47167,1985,657.564442424365
47169,1985,634.237664767118
47171,1985,708.792555723236
47173,1985,555.010399616491
47175,1985,654.486241020645
47177,1985,611.586499920258
47179,1985,569.704310146285
47181,1985,785.835866076417
47183,1985,869.544264880345
47185,1985,662.433085726248
47187,1985,615.162178538409
47189,1985,603.990456004063
48001,1985,560.026145540156
48003,1985,416.998114320538
48005,1985,657.015406125313
48007,1985,559.685892741564
48009,1985,513.582800640554
48011,1985,569.823918112099
48013,1985,583.08022684271
48015,1985,500.051432829867
48017,1985,494.29266602862
48019,1985,544.900097783792
48021,1985,511.481203982897
48023,1985,473.287883862034
48025,1985,606.793056995183
48027,1985,548.838378326582
48029,1985,583.400029325378
48031,1985,563.560345902036
48033,1985,493.134943021858
48035,1985,470.150496300986
48037,1985,595.0888314657
48039,1985,737.142575208289
48041,1985,518.334130629898
48043,1985,292.145043051681
48045,1985,633.012664819648
48047,1985,568.291032761694
48049,1985,441.036485562073
48051,1985,490.47771257049
48053,1985,427.066814372499
48055,1985,660.904178950568
48057,1985,485.438028529216
48059,1985,463.873836575949
48061,1985,508.082827678593
48063,1985,614.992507423729
48065,1985,516.396569740878
48067,1985,641.938651875943
48069,1985,574.043968018735
48071,1985,872.490567920029
48073,1985,649.932704562233
48075,1985,525.359649168782
48077,1985,626.471821077741
48079,1985,543.081062709308
48081,1985,389.736258782965
48083,1985,411.617819950721
48085,1985,606.875672934014
48087,1985,503.592588734733
48089,1985,519.066565111205
48091,1985,680.355892433112
48093,1985,442.267339868669
48095,1985,448.598973498686
48097,1985,673.892322726834
48099,1985,527.030299167162
48101,1985,521.85271241996
48103,1985,265.702305635496
48105,1985,360.253348292837
48107,1985,652.358370480951
48109,1985,216.896979304578
48111,1985,407.709548651691
48113,1985,593.551498154954
48115,1985,479.478043268004
48117,1985,491.688777648798
48119,1985,580.587887571419
48121,1985,650.027685532917
48123,1985,560.812991332626
48125,1985,549.318121080566
48127,1985,460.219973601527
48129,1985,574.347805998168
48131,1985,549.483540053267
48133,1985,474.758892974094
48135,1985,311.16013210014
48137,1985,423.841298227389
48139,1985,581.369531849725
48141,1985,175.024092277354
48143,1985,493.636957462459
48145,1985,496.816971908795
48147,1985,666.245522410398
48149,1985,491.125472619401
48151,1985,500.162473317006
48153,1985,668.413055251393
48155,1985,536.041231611565
48157,1985,605.21763771023
48159,1985,615.276283552894
48161,1985,503.581275250667
48163,1985,507.111238453007
48165,1985,455.120239255777
48167,1985,823.47863162053
48169,1985,558.880982672835
48171,1985,538.604118135845
48173,1985,388.416130708717
48175,1985,589.68176485573
48177,1985,548.559659662603
48179,1985,540.402098594235
48181,1985,709.684417180649
48183,1985,611.175049331913
48185,1985,505.279311796573
48187,1985,656.458529662782
48189,1985,644.556168070886
48191,1985,574.515420997058
48193,1985,486.212651867571
48195,1985,473.506540896254
48197,1985,600.072380984529
48199,1985,773.629445021502
48201,1985,663.017423620527
48203,1985,607.174538431724
48205,1985,407.847885567073
48207,1985,516.496064736017
48209,1985,653.774885666192
48211,1985,526.791713253898
48213,1985,594.720282943203
48215,1985,498.807856068994
48217,1985,524.652491863702
48219,1985,539.878143785501
48221,1985,488.5602422874
48223,1985,599.046169733345
48225,1985,580.136896701281
48227,1985,441.202661560964
48229,1985,183.598650446301
48231,1985,641.381573231299
48233,1985,474.412702714781
48235,1985,393.888251612417
48237,1985,591.995371489941
48239,1985,512.42669193653
48241,1985,827.681634552765
48243,1985,311.783753638423
48245,1985,790.221631327589
48247,1985,496.042046953622
48249,1985,591.076838010899
48251,1985,533.24193615037
48253,1985,505.935882912584
48255,1985,563.550541802878
48257,1985,645.211732544948
48259,1985,652.068162171423
48261,1985,528.213846896889
48263,1985,551.768914775703
48265,1985,554.109293725597
48267,1985,470.800586217213
48269,1985,508.459723328934
48271,1985,413.658370921198
48273,1985,706.471177259162
48275,1985,502.839768742834
48277,1985,654.859722745336
48279,1985,568.785763721037
48281,1985,482.447700697548
48283,1985,482.463139526782
48285,1985,527.865605535148
48287,1985,506.67686184355
48289,1985,490.39484195439
48291,1985,802.536651178832
48293,1985,559.047800007197
48295,1985,526.014506249567
48297,1985,602.861133806126
48299,1985,416.21945071694
48301,1985,255.116090687741
48303,1985,595.337047926368
48305,1985,494.103515370594
48307,1985,397.38865306388
48309,1985,560.413844399125
48311,1985,505.718912942997
48313,1985,551.571477176217
48315,1985,643.820653832046
48317,1985,402.135382515891
48319,1985,409.591584990464
48321,1985,572.073924850849
48323,1985,432.327797541606
48325,1985,507.025506662185
48327,1985,417.528862088119
48329,1985,340.063679015227
48331,1985,441.08534083307
48333,1985,473.85446573018
48335,1985,484.292897110723
48337,1985,673.863611679666
48339,1985,596.323240339535
48341,1985,449.876854257657
48343,1985,636.75340672818
48345,1985,644.735706980426
48347,1985,654.292997732036
48349,1985,644.031181688907
48351,1985,862.459768043683
48353,1985,460.011458353725
48355,1985,693.769152892582
48357,1985,449.369312624022
48359,1985,441.685481839483
48361,1985,870.40352807173
48363,1985,505.906049145259
48365,1985,606.781971162876
48367,1985,563.459599420182
48369,1985,495.07363146071
48371,1985,268.393163216917
48373,1985,632.157431685416
48375,1985,477.324033193942
48377,1985,270.464669713036
48379,1985,605.819362812328
48381,1985,543.334267656956
48383,1985,352.995882337174
48385,1985,514.704769063759
48387,1985,606.210041100644
48389,1985,231.340418848836
48391,1985,610.263884385226
48393,1985,536.795947018929
48395,1985,476.579323016513
48397,1985,670.182410786217
48399,1985,453.404332585146
48401,1985,622.645528408282
48403,1985,754.362797306231
48405,1985,727.995329618741
48407,1985,629.476650887165
48409,1985,711.414265067054
48411,1985,433.262478940425
48413,1985,435.175191937655
48415,1985,532.140908263518
48417,1985,506.90152158549
48419,1985,687.214442884764
48421,1985,465.560341552792
48423,1985,615.781235269894
48425,1985,444.597675186687
48427,1985,492.442578636179
48429,1985,472.541700252341
48431,1985,370.027998020049
48433,1985,508.235469087918
48435,1985,415.616098000009
48437,1985,661.269474453783
48439,1985,569.527931410779
48441,1985,477.925612636061
48443,1985,233.357304893119
48445,1985,467.372860194322
48447,1985,502.334119266961
48449,1985,649.313936583447
48451,1985,416.706563725564
48453,1985,536.142724066853
48455,1985,632.164938082827
48457,1985,773.058817727627
48459,1985,623.710265369543
48461,1985,361.998117238276
48463,1985,492.924812591179
48465,1985,327.438166785395
48467,1985,604.288838696477
48469,1985,561.549328173104
48471,1985,559.304851906794
48473,1985,520.998619847905
48475,1985,238.160530007823
48477,1985,483.441233157793
48479,1985,551.639527427647
48481,1985,532.588813139347
48483,1985,512.817513073415
48485,1985,564.875814819296
48487,1985,583.797563709818
48489,1985,506.50639806524
48491,1985,490.966097362987
48493,1985,589.504465812115
48495,1985,334.858358984512
48497,1985,633.237590551097
48499,1985,643.836401044334
48501,1985,506.664199701096
48503,1985,498.089311683224
48505,1985,527.408300449046
48507,1985,426.0306616222
49001,1985,196.63006117093
49003,1985,177.653455965194
49005,1985,229.485265009731
49007,1985,183.40911454848
49009,1985,178.179669918695
49011,1985,245.397515069228
49013,1985,160.953280319645
49015,1985,169.749371926557
49017,1985,189.250416015802
49019,1985,215.003555441835
49021,1985,189.500194019938
49023,1985,218.495992699109
49025,1985,183.239205673662
49027,1985,178.281469375164
49029,1985,261.686529541464
49031,1985,183.715367117402
49033,1985,153.389373766758
49035,1985,257.239616370256
49037,1985,262.043732534944
49039,1985,203.948090344051
49041,1985,188.524594918834
49043,1985,269.736878236657
49045,1985,222.953445012951
49047,1985,157.55134972031
49049,1985,242.088177218699
49051,1985,257.004603754487
49053,1985,144.55673960286
49055,1985,180.176507786985
49057,1985,219.505627827995
50001,1985,551.133250241508
50003,1985,636.35468723115
50005,1985,576.077619398168
50007,1985,598.444446750805
50009,1985,644.017972229704
50011,1985,606.254092995804
50013,1985,557.876731474258
50015,1985,628.866623476761
50017,1985,583.315310024047
50019,1985,653.614162215621
50021,1985,590.847744012537
50023,1985,598.136372502883
50025,1985,611.282347234947
50027,1985,601.822565478979
51001,1985,679.327848193144
51003,1985,677.09976924391
51005,1985,545.246861534757
51007,1985,596.746657856743
51009,1985,672.654521531036
51011,1985,711.067075413754
51013,1985,589.95387119008
51015,1985,567.828816640665
51017,1985,520.848229736005
51019,1985,655.433802196923
51021,1985,542.556730572389
51023,1985,603.803936655922
51025,1985,638.49203339302
51027,1985,563.89266638545
51029,1985,699.051244211809
51031,1985,677.458853452912
51033,1985,723.374044482276
51035,1985,714.900114370657
51036,1985,717.681265302187
51037,1985,598.48888892122
51041,1985,642.186149808994
51043,1985,490.263818652967
51045,1985,669.986954168361
51047,1985,649.70430143504
51049,1985,699.427766372628
51051,1985,598.182694807158
51053,1985,653.330639734923
51057,1985,719.388085419801
51059,1985,570.183494579362
51061,1985,559.390575035655
51063,1985,682.318727902278
51065,1985,728.350598336928
51067,1985,714.907775629164
51069,1985,507.072434504
51071,1985,550.719481993196
51073,1985,747.435599158068
51075,1985,715.152815338395
51077,1985,575.32078329421
51079,1985,677.239175880741
51081,1985,689.820551059391
51083,1985,603.85292554871
51085,1985,717.147723265611
51087,1985,694.402917187938
51089,1985,733.100876722997
51091,1985,575.8340872099
51093,1985,767.778129387638
51095,1985,783.654898990894
51097,1985,736.30050006275
51099,1985,714.512952191
51101,1985,730.545617353694
51103,1985,746.168580147562
51105,1985,579.30920363002
51107,1985,558.458331322287
51109,1985,732.249394757556
51111,1985,601.753941674686
51113,1985,678.582906443008
51115,1985,682.54510625869
51117,1985,579.60794337756
51119,1985,732.734626209646
51121,1985,561.898069948041
51125,1985,737.30479355766
51127,1985,739.236203628872
51131,1985,648.244942072435
51133,1985,716.869590116983
51135,1985,628.498261633551
51137,1985,693.566354982673
51139,1985,531.444230498822
51141,1985,875.147404112695
51143,1985,666.32374116845
51145,1985,655.567156126259
51147,1985,580.507533377994
51149,1985,689.776869949422
51153,1985,565.440640716488
51155,1985,522.318024860045
51157,1985,628.510043655197
51159,1985,711.880022137867
51161,1985,692.235434212688
51163,1985,532.404768039493
51165,1985,556.047920414189
51167,1985,582.818363119972
51169,1985,557.141434204711
51171,1985,520.824554439474
51173,1985,560.455244433701
51175,1985,739.356236968429
51177,1985,695.406672644791
51179,1985,661.984228703331
51181,1985,751.56358408942
51183,1985,726.644994073275
51185,1985,620.339211339741
51187,1985,514.880275292421
51191,1985,556.590159657063
51193,1985,711.699546994695
51195,1985,635.983538448018
51197,1985,522.774293982883
51199,1985,732.109012473165
51550,1985,715.105189633587
51800,1985,776.937983601677
51810,1985,651.529806068782
53001,1985,75.8740991368032
53003,1985,235.525030289047
53005,1985,72.2357796940382
53007,1985,154.428660107904
53009,1985,318.486857391269
53011,1985,451.284385530133
53013,1985,214.823942800708
53015,1985,470.127150893021
53017,1985,77.4002787108072
53019,1985,191.94001694967
53021,1985,61.2866024900867
53023,1985,208.254418715915
53025,1985,50.6810778096173
53027,1985,731.440004024813
53029,1985,301.203820233308
53031,1985,388.166475105682
53033,1985,494.590143229252
53035,1985,415.255680499816
53037,1985,87.6152446889676
53039,1985,122.071638998124
53041,1985,511.124831318306
53043,1985,102.262780148107
53045,1985,675.954430874618
53047,1985,141.01360626216
53049,1985,852.917016175374
53051,1985,251.909560554453
53053,1985,421.995189846686
53055,1985,305.938599993083
53057,1985,487.133522780599
53059,1985,549.053991818384
53061,1985,578.748431082449
53063,1985,183.347209741145
53065,1985,195.313656755009
53067,1985,471.696158781998
53069,1985,775.784407177214
53071,1985,144.341911569957
53073,1985,523.781440928161
53075,1985,191.156594828414
53077,1985,67.4937363159615
54001,1985,680.822791231408
54003,1985,549.282732750583
54005,1985,627.446090520453
54007,1985,615.600174757161
54009,1985,529.606968803725
54011,1985,592.082930901057
54013,1985,623.399231451409
54015,1985,582.184315850104
54017,1985,616.294740002094
54019,1985,620.287407611164
54021,1985,625.461663568234
54023,1985,600.32712810536
54025,1985,537.414654905727
54027,1985,528.278870901945
54029,1985,523.851117809796
54031,1985,566.717986326879
54033,1985,591.91946179509
54035,1985,609.150911154083
54037,1985,553.861896429932
54039,1985,574.581140553778
54041,1985,663.647059581692
54043,1985,605.790210378318
54045,1985,684.981030543642
54047,1985,575.288549500351
54049,1985,594.215253585311
54051,1985,521.239944986888
54053,1985,572.081813407013
54055,1985,490.356219786609
54057,1985,503.047112551472
54059,1985,635.868680165996
54061,1985,607.694677450188
54063,1985,556.616346618964
54065,1985,528.280572801262
54067,1985,672.546103672384
54069,1985,498.337309874957
54071,1985,607.407892024022
54073,1985,616.044556227916
54075,1985,624.896870685282
54077,1985,801.321088089743
54079,1985,580.973181616804
54081,1985,591.100792441272
54083,1985,799.757165625633
54085,1985,643.744157836692
54087,1985,627.642491609486
54089,1985,499.449529083538
54091,1985,638.009781447097
54093,1985,883.405342975051
54095,1985,571.211796965355
54097,1985,700.317933254712
54099,1985,620.303079286346
54101,1985,753.149293460714
54103,1985,581.436003114701
54105,1985,619.132678211832
54107,1985,533.841406084997
54109,1985,638.665848820549
55001,1985,635.994209558215
55003,1985,807.902203848288
55005,1985,718.184827772095
55007,1985,810.761814035023
55009,1985,624.026992123614
55011,1985,482.361465112022
55013,1985,799.839247543574
55015,1985,621.045967553145
55017,1985,584.86612619771
55019,1985,609.42975148506
55021,1985,664.089019316328
55023,1985,580.964837863318
55025,1985,626.40755648961
55027,1985,600.133726820033
55029,1985,669.19874322197
55031,1985,734.792312814175
55033,1985,603.627340823977
55035,1985,546.19204906868
55037,1985,693.883188928946
55039,1985,601.984555388642
55041,1985,691.846005544208
55043,1985,586.279972610925
55045,1985,612.211666381714
55047,1985,619.670028328306
55049,1985,646.924783733778
55051,1985,784.70175245987
55053,1985,550.341523658032
55055,1985,549.665063655222
55057,1985,633.021034833253
55059,1985,567.610768281798
55061,1985,635.564950123804
55063,1985,532.533353819223
55065,1985,591.337880182241
55067,1985,718.143573592395
55069,1985,724.807624125823
55071,1985,596.00503336016
55073,1985,666.369210057879
55075,1985,630.299928194334
55077,1985,637.81657988351
55078,1985,683.623900155411
55079,1985,504.099540861746
55081,1985,583.477235016905
55083,1985,630.102426507951
55085,1985,720.709961641462
55087,1985,604.632189196672
55089,1985,609.645023216951
55091,1985,533.854192708979
55093,1985,604.744750025111
55095,1985,749.288433101994
55097,1985,584.410579247724
55099,1985,781.21604199659
55101,1985,502.102376782699
55103,1985,621.060666601321
55105,1985,603.642049468794
55107,1985,715.958053687795
55109,1985,662.383910114164
55111,1985,678.955631956656
55113,1985,829.264999788308
55115,1985,650.007120423774
55117,1985,647.185996317379
55119,1985,680.334857397596
55121,1985,538.369004860956
55123,1985,581.916110724241
55125,1985,745.21833439669
55127,1985,565.619983437212
55129,1985,798.425505307652
55131,1985,581.330403266863
55133,1985,533.222993347287
55135,1985,569.827356598952
55137,1985,589.318557477107
55139,1985,583.174208357256
55141,1985,604.280068948915
56001,1985,233.878616388257
56003,1985,129.711522937028
56005,1985,227.675325157245
56007,1985,205.947750158848
56009,1985,205.276426134245
56011,1985,230.302334595234
56013,1985,136.708061468813
56015,1985,242.520762366343
56017,1985,179.685639532545
56019,1985,218.847799307166
56021,1985,250.928264309222
56023,1985,224.831134945704
56025,1985,178.767363966231
56027,1985,225.345928170175
56029,1985,143.589668819095
56031,1985,233.366960466796
56033,1985,276.551399476979
56035,1985,170.652391877071
56037,1985,129.187491729366
56039,1985,274.40038067676
56041,1985,173.405525028312
56043,1985,135.279453370908
56045,1985,201.47547567758
1001,1986,548.605422573302
1003,1986,852.398997715849
1005,1986,510.565330334819
1007,1986,623.238264490501
1009,1986,627.742855469767
1011,1986,571.885148926844
1013,1986,547.213929569615
1015,1986,485.117824314441
1017,1986,538.435373354657
1019,1986,574.884704906112
1021,1986,567.802563056537
1023,1986,627.801388341202
1025,1986,648.972945702217
1027,1986,484.114665678219
